step	file	score	n_paths	top_weight	monodromy_phase	wall_crossing	H1_11
611	ainf_export_1779180491.97.json	0.000000	100	4.000188e+00	0.995300	false	1.00000000
612	ainf_export_1779180502.47.json	0.000000	100	4.000354e+00	0.999800	false	1.00000000
613	ainf_export_1779180512.96.json	0.000000	100	4.000676e+00	0.998300	false	1.00000000
614	ainf_export_1779180523.85.json	0.000000	100	4.000258e+00	0.995000	false	1.00000000
615	ainf_export_1779180535.11.json	0.000000	100	4.000479e+00	0.000200	true	0.63568750
616	ainf_export_1779180546.23.json	0.000000	100	4.000886e+00	0.997900	true	1.57310000
617	ainf_export_1779180556.82.json	0.000000	100	4.000373e+00	0.995800	false	1.00000000
618	ainf_export_1779180567.38.json	0.000000	100	4.000315e+00	0.995900	false	1.00000000
619	ainf_export_1779180578.09.json	0.000000	100	4.000590e+00	0.997700	false	1.00000000
620	ainf_export_1779180589.19.json	0.000000	100	4.000500e+00	0.997500	false	1.00000000
621	ainf_export_1779180599.98.json	0.000000	100	4.000221e+00	0.001600	true	0.63568750
622	ainf_export_1779180610.63.json	0.000000	100	4.000197e+00	0.020900	true	1.57310000
623	ainf_export_1779180621.25.json	0.000000	100	4.000170e+00	0.997700	true	1.57310000
624	ainf_export_1779180631.79.json	0.000000	100	4.000318e+00	0.995200	false	1.00000000
625	ainf_export_1779180642.63.json	0.000000	100	4.000575e+00	0.995300	false	1.00000000
626	ainf_export_1779180653.63.json	0.000000	100	4.001042e+00	0.995600	false	1.00000000
627	ainf_export_1779180664.44.json	0.000000	100	4.000392e+00	0.996100	false	1.00000000
628	ainf_export_1779180675.35.json	0.000000	100	4.000792e+00	0.128000	true	0.63568750
629	ainf_export_1779180685.99.json	0.000000	100	4.001435e+00	0.998000	true	1.57310000
630	ainf_export_1779180696.58.json	0.000000	100	4.002371e+00	0.995800	false	1.00000000
631	ainf_export_1779180707.25.json	0.000000	100	4.001167e+00	0.001900	true	0.63568750
632	ainf_export_1779180717.88.json	0.000000	100	4.001042e+00	0.002500	false	1.00000000
633	ainf_export_1779180728.54.json	0.000000	100	4.000437e+00	0.002400	false	1.00000000
634	ainf_export_1779180739.28.json	0.000000	100	4.000165e+00	0.004200	false	1.00000000
635	ainf_export_1779180749.87.json	0.000000	100	4.000058e+00	0.002700	false	1.00000000
636	ainf_export_1779180760.52.json	0.000000	100	4.000105e+00	0.995200	true	1.57310000
637	ainf_export_1779180771.46.json	0.000000	100	4.000192e+00	0.021400	true	0.63568750
638	ainf_export_1779180782.26.json	0.000000	100	4.000364e+00	0.995500	true	1.57310000
639	ainf_export_1779180793.01.json	0.000000	100	4.000670e+00	0.994900	false	1.00000000
640	ainf_export_1779180803.47.json	0.000000	100	4.001187e+00	0.994900	false	1.00000000
641	ainf_export_1779180813.93.json	0.000000	100	4.000501e+00	0.002500	true	0.63568750
642	ainf_export_1779180824.72.json	0.000000	100	4.000434e+00	0.002000	false	1.00000000
643	ainf_export_1779180836.18.json	0.000000	100	4.000787e+00	0.996900	true	1.57310000
644	ainf_export_1779180846.87.json	0.000000	100	4.000713e+00	0.001500	true	0.63568750
645	ainf_export_1779180857.42.json	0.000000	100	4.001229e+00	0.002500	false	1.00000000
646	ainf_export_1779180867.91.json	0.000000	100	4.002089e+00	0.004900	false	1.00000000
647	ainf_export_1779180878.60.json	0.000000	100	4.000962e+00	0.005000	false	1.00000000
648	ainf_export_1779180889.96.json	0.000000	100	4.000872e+00	0.004300	false	1.00000000
649	ainf_export_1779180900.69.json	0.000000	100	4.000813e+00	0.002500	false	1.00000000
650	ainf_export_1779180911.54.json	0.000000	100	4.001461e+00	0.001000	false	1.00000000
651	ainf_export_1779180922.37.json	0.000000	100	4.001267e+00	0.001200	false	1.00000000
652	ainf_export_1779180933.36.json	0.000000	100	4.002040e+00	0.994900	true	1.57310000
653	ainf_export_1779180943.98.json	0.000000	100	4.001863e+00	0.996200	false	1.00000000
654	ainf_export_1779180954.90.json	0.000000	100	4.002895e+00	0.996200	false	1.00000000
655	ainf_export_1779180965.63.json	0.000000	100	4.002538e+00	0.995100	false	1.00000000
656	ainf_export_1779180976.36.json	0.000000	100	4.002288e+00	0.004500	true	0.63568750
657	ainf_export_1779180986.97.json	0.000000	100	4.003002e+00	0.004900	false	1.00000000
658	ainf_export_1779180997.53.json	0.000000	100	4.002901e+00	0.004900	false	1.00000000
659	ainf_export_1779181008.82.json	0.000000	100	4.002715e+00	0.004800	false	1.00000000
660	ainf_export_1779181019.75.json	0.000000	100	4.002386e+00	0.004300	false	1.00000000
661	ainf_export_1779181030.68.json	0.000000	100	4.003126e+00	0.995000	true	1.57310000
662	ainf_export_1779181041.44.json	0.000000	100	4.002966e+00	0.995100	false	1.00000000
663	ainf_export_1779181052.01.json	0.000000	100	4.001602e+00	0.762100	true	0.63568750
664	ainf_export_1779181062.52.json	0.000000	100	4.000681e+00	0.220700	true	0.63568750
665	ainf_export_1779181073.12.json	0.000000	100	4.000241e+00	0.095100	true	0.63568750
666	ainf_export_1779181083.89.json	0.000000	100	4.000462e+00	0.996500	true	1.57310000
667	ainf_export_1779181094.92.json	0.000000	100	4.000898e+00	0.995000	false	1.00000000
668	ainf_export_1779181105.63.json	0.000000	100	4.000769e+00	0.004800	true	0.63568750
669	ainf_export_1779181116.32.json	0.000000	100	4.001347e+00	0.000800	false	1.00000000
670	ainf_export_1779181127.64.json	0.000000	100	4.001125e+00	0.004100	false	1.00000000
671	ainf_export_1779181138.55.json	0.000000	100	4.002025e+00	0.000600	false	1.00000000
672	ainf_export_1779181149.23.json	0.000000	100	4.003036e+00	0.001300	false	1.00000000
673	ainf_export_1779181160.05.json	0.000000	100	4.002747e+00	0.997800	true	1.57310000
674	ainf_export_1779181170.73.json	0.000000	100	4.002991e+00	0.995100	false	1.00000000
675	ainf_export_1779181181.44.json	0.000000	100	4.002207e+00	0.001000	true	0.63568750
676	ainf_export_1779181192.24.json	0.000000	100	4.003166e+00	0.995000	true	1.57310000
677	ainf_export_1779181203.22.json	0.000000	100	4.002998e+00	0.995200	false	1.00000000
678	ainf_export_1779181214.23.json	0.000000	100	4.001478e+00	0.996000	false	1.00000000
679	ainf_export_1779181225.12.json	0.000000	100	4.000548e+00	0.995100	false	1.00000000
680	ainf_export_1779181235.97.json	0.000000	100	4.000205e+00	0.005300	true	0.63568750
681	ainf_export_1779181246.86.json	0.000000	100	4.000086e+00	0.009800	false	1.00000000
682	ainf_export_1779181257.68.json	0.000000	100	4.000035e+00	0.006600	false	1.00000000
683	ainf_export_1779181268.36.json	0.000000	100	4.000030e+00	0.005600	false	1.00000000
684	ainf_export_1779181279.07.json	0.000000	100	4.000055e+00	0.007700	false	1.00000000
685	ainf_export_1779181289.93.json	0.000000	100	4.000104e+00	0.994900	true	1.57310000
686	ainf_export_1779181301.19.json	0.000000	100	4.000191e+00	0.995100	false	1.00000000
687	ainf_export_1779181311.99.json	0.000000	100	4.000172e+00	0.995100	false	1.00000000
688	ainf_export_1779181322.69.json	0.000000	100	4.000316e+00	0.994900	false	1.00000000
689	ainf_export_1779181333.58.json	0.000000	100	4.000574e+00	0.997500	false	1.00000000
690	ainf_export_1779181344.41.json	0.000000	100	4.000502e+00	0.995400	false	1.00000000
691	ainf_export_1779181355.09.json	0.000000	100	4.000213e+00	0.003300	true	0.63568750
692	ainf_export_1779181365.80.json	0.000000	100	4.000181e+00	0.004800	false	1.00000000
693	ainf_export_1779181376.83.json	0.000000	100	4.000340e+00	0.002200	false	1.00000000
694	ainf_export_1779181387.58.json	0.000000	100	4.000597e+00	0.004500	false	1.00000000
695	ainf_export_1779181398.39.json	0.000000	100	4.000257e+00	0.002100	false	1.00000000
696	ainf_export_1779181409.08.json	0.000000	100	4.000090e+00	0.002000	false	1.00000000
697	ainf_export_1779181419.94.json	0.000000	100	4.000077e+00	0.004400	false	1.00000000
698	ainf_export_1779181430.90.json	0.000000	100	4.000143e+00	0.003700	false	1.00000000
699	ainf_export_1779181441.68.json	0.000000	100	4.000120e+00	0.004700	false	1.00000000
700	ainf_export_1779181452.76.json	0.000000	100	4.000233e+00	0.999800	true	1.57310000
701	ainf_export_1779181463.55.json	0.000000	100	4.000448e+00	0.004400	true	0.63568750
702	ainf_export_1779181474.15.json	0.000000	100	4.000169e+00	0.003800	false	1.00000000
703	ainf_export_1779181484.68.json	0.000000	100	4.000327e+00	0.219600	true	1.57310000
704	ainf_export_1779181495.97.json	0.000000	100	4.000598e+00	0.004200	true	0.63568750
705	ainf_export_1779181506.94.json	0.000000	100	4.000519e+00	0.995100	true	1.57310000
706	ainf_export_1779181517.73.json	0.000000	100	4.000966e+00	0.995000	false	1.00000000
707	ainf_export_1779181528.32.json	0.000000	100	4.001771e+00	0.994900	false	1.00000000
708	ainf_export_1779181538.95.json	0.000000	100	4.000720e+00	0.994900	false	1.00000000
709	ainf_export_1779181549.88.json	0.000000	100	4.000286e+00	0.998500	false	1.00000000
710	ainf_export_1779181560.91.json	0.000000	100	4.000100e+00	0.995000	false	1.00000000
711	ainf_export_1779181571.63.json	0.000000	100	4.000180e+00	0.999900	false	1.00000000
712	ainf_export_1779181582.28.json	0.000000	100	4.000320e+00	0.999800	false	1.00000000
713	ainf_export_1779181592.85.json	0.000000	100	4.000591e+00	0.000300	true	0.63568750
714	ainf_export_1779181603.45.json	0.000000	100	4.000218e+00	0.002500	false	1.00000000
715	ainf_export_1779181614.39.json	0.000000	100	4.000184e+00	0.995400	true	1.57310000
716	ainf_export_1779181625.21.json	0.000000	100	4.000336e+00	0.006700	true	0.63568750
717	ainf_export_1779181636.07.json	0.000000	100	4.000293e+00	0.998100	true	1.57310000
718	ainf_export_1779181646.84.json	0.000000	100	4.000238e+00	0.998400	false	1.00000000
719	ainf_export_1779181657.64.json	0.000000	100	4.000195e+00	0.998100	false	1.00000000
720	ainf_export_1779181669.29.json	0.000000	100	4.000079e+00	0.004400	true	0.63568750
721	ainf_export_1779181680.13.json	0.000000	100	4.000034e+00	0.995800	true	1.57310000
722	ainf_export_1779181690.92.json	0.000000	100	4.000029e+00	0.995200	false	1.00000000
723	ainf_export_1779181701.73.json	0.000000	100	4.000025e+00	0.999100	false	1.00000000
724	ainf_export_1779181712.61.json	0.000000	100	4.000047e+00	0.004900	true	0.63568750
725	ainf_export_1779181723.44.json	0.000000	100	4.000086e+00	0.005100	false	1.00000000
726	ainf_export_1779181734.33.json	0.000000	100	4.000078e+00	0.005000	false	1.00000000
727	ainf_export_1779181745.07.json	0.000000	100	4.000141e+00	0.004000	false	1.00000000
728	ainf_export_1779181755.99.json	0.000000	100	4.000263e+00	0.004600	false	1.00000000
729	ainf_export_1779181766.92.json	0.000000	100	4.000224e+00	0.998300	true	1.57310000
730	ainf_export_1779181777.79.json	0.000000	100	4.000414e+00	0.995700	false	1.00000000
731	ainf_export_1779181788.66.json	0.000000	100	4.000757e+00	0.999000	false	1.00000000
732	ainf_export_1779181799.51.json	0.000000	100	4.000293e+00	0.997500	false	1.00000000
733	ainf_export_1779181810.38.json	0.000000	100	4.000243e+00	0.998300	false	1.00000000
734	ainf_export_1779181821.02.json	0.000000	100	4.000463e+00	0.998100	false	1.00000000
735	ainf_export_1779181831.67.json	0.000000	100	4.000176e+00	0.000600	true	0.63568750
736	ainf_export_1779181842.35.json	0.000000	100	4.000064e+00	0.000800	false	1.00000000
737	ainf_export_1779181853.18.json	0.000000	100	4.000027e+00	0.994900	true	1.57310000
738	ainf_export_1779181863.89.json	0.000000	100	4.000048e+00	0.220700	true	0.63568750
739	ainf_export_1779181874.73.json	0.000000	100	4.000089e+00	0.102400	true	0.63568750
740	ainf_export_1779181885.45.json	0.000000	100	4.000074e+00	0.226500	true	1.57310000
741	ainf_export_1779181896.15.json	0.000000	100	4.000028e+00	0.997300	true	1.57310000
742	ainf_export_1779181906.86.json	0.000000	100	4.000053e+00	0.226600	true	0.63568750
743	ainf_export_1779181918.19.json	0.000000	100	4.000044e+00	0.995000	true	1.57310000
744	ainf_export_1779181928.97.json	0.000000	100	4.000038e+00	0.999000	false	1.00000000
745	ainf_export_1779181939.58.json	0.000000	100	4.000073e+00	0.001500	true	0.63568750
746	ainf_export_1779181950.17.json	0.000000	100	4.000132e+00	0.003200	false	1.00000000
747	ainf_export_1779181960.73.json	0.000000	100	4.000047e+00	0.004700	false	1.00000000
748	ainf_export_1779181971.82.json	0.000000	100	4.000016e+00	0.004800	false	1.00000000
749	ainf_export_1779181982.99.json	0.000000	100	4.000014e+00	0.998100	true	1.57310000
750	ainf_export_1779181995.40.json	0.000000	100	4.000027e+00	0.997900	false	1.00000000
751	ainf_export_1779182007.84.json	0.000000	100	4.000011e+00	0.001200	true	0.63568750
752	ainf_export_1779182018.83.json	0.000000	100	4.000020e+00	0.002800	false	1.00000000
753	ainf_export_1779182029.48.json	0.000000	100	4.000036e+00	0.005800	false	1.00000000
754	ainf_export_1779182040.15.json	0.000000	100	4.000065e+00	0.006400	false	1.00000000
755	ainf_export_1779182050.96.json	0.000000	100	4.000027e+00	0.005200	false	1.00000000
756	ainf_export_1779182061.78.json	0.000000	100	4.000010e+00	0.000600	false	1.00000000
757	ainf_export_1779182072.47.json	0.000000	100	4.000008e+00	0.001400	false	1.00000000
758	ainf_export_1779182083.10.json	0.000000	100	4.000015e+00	0.002200	false	1.00000000
759	ainf_export_1779182094.73.json	0.000000	100	4.000012e+00	0.001400	false	1.00000000
760	ainf_export_1779182107.70.json	0.000000	100	4.000024e+00	0.000300	false	1.00000000
761	ainf_export_1779182118.68.json	0.000000	100	4.000048e+00	0.003000	false	1.00000000
762	ainf_export_1779182129.34.json	0.000000	100	4.000090e+00	0.995000	true	1.57310000
763	ainf_export_1779182139.94.json	0.000000	100	4.000082e+00	0.995800	false	1.00000000
764	ainf_export_1779182150.57.json	0.000000	100	4.000154e+00	0.002600	true	0.63568750
765	ainf_export_1779182161.43.json	0.000000	100	4.000058e+00	0.999800	true	1.57310000
766	ainf_export_1779182172.75.json	0.000000	100	4.000023e+00	0.999600	false	1.00000000
767	ainf_export_1779182183.86.json	0.000000	100	4.000020e+00	0.995800	false	1.00000000
768	ainf_export_1779182194.79.json	0.000000	100	4.000018e+00	0.995400	false	1.00000000
769	ainf_export_1779182205.68.json	0.000000	100	4.000034e+00	0.094300	true	0.63568750
770	ainf_export_1779182216.75.json	0.000000	100	4.000067e+00	0.005300	true	0.63568750
771	ainf_export_1779182227.54.json	0.000000	100	4.000128e+00	0.996100	true	1.57310000
772	ainf_export_1779182238.38.json	0.000000	100	4.000104e+00	0.995800	false	1.00000000
773	ainf_export_1779182249.46.json	0.000000	100	4.000087e+00	0.005000	true	0.63568750
774	ainf_export_1779182260.55.json	0.000000	100	4.000158e+00	0.001200	false	1.00000000
775	ainf_export_1779182271.41.json	0.000000	100	4.000283e+00	0.998600	true	1.57310000
776	ainf_export_1779182282.08.json	0.000000	100	4.000106e+00	0.995300	false	1.00000000
777	ainf_export_1779182292.74.json	0.000000	100	4.000200e+00	0.995900	false	1.00000000
778	ainf_export_1779182303.50.json	0.000000	100	4.000371e+00	0.003800	true	0.63568750
779	ainf_export_1779182314.14.json	0.000000	100	4.000145e+00	0.003400	false	1.00000000
780	ainf_export_1779182324.94.json	0.000000	100	4.000060e+00	0.003200	false	1.00000000
781	ainf_export_1779182335.84.json	0.000000	100	4.000052e+00	0.994900	true	1.57310000
782	ainf_export_1779182347.03.json	0.000000	100	4.000020e+00	0.020100	true	0.63568750
783	ainf_export_1779182358.09.json	0.000000	100	4.000038e+00	0.036500	true	1.57310000
784	ainf_export_1779182368.91.json	0.000000	100	4.000072e+00	0.034200	false	1.00000000
785	ainf_export_1779182379.57.json	0.000000	100	4.000137e+00	0.027700	false	1.00000000
786	ainf_export_1779182390.39.json	0.000000	100	4.000055e+00	0.021400	false	1.00000000
787	ainf_export_1779182401.51.json	0.000000	100	4.000099e+00	0.006000	true	0.63568750
788	ainf_export_1779182412.64.json	0.000000	100	4.000086e+00	0.004000	false	1.00000000
789	ainf_export_1779182423.50.json	0.000000	100	4.000076e+00	0.003500	false	1.00000000
790	ainf_export_1779182434.36.json	0.000000	100	4.000068e+00	0.002900	false	1.00000000
791	ainf_export_1779182445.05.json	0.000000	100	4.000126e+00	0.996100	true	1.57310000
792	ainf_export_1779182455.68.json	0.000000	100	4.000104e+00	0.997900	false	1.00000000
793	ainf_export_1779182466.88.json	0.000000	100	4.000202e+00	0.998900	false	1.00000000
794	ainf_export_1779182477.98.json	0.000000	100	4.000173e+00	0.002100	true	0.63568750
795	ainf_export_1779182488.73.json	0.000000	100	4.000073e+00	0.996300	true	1.57310000
796	ainf_export_1779182499.46.json	0.000000	100	4.000027e+00	0.000600	true	0.63568750
797	ainf_export_1779182510.23.json	0.000000	100	4.000023e+00	0.996200	true	1.57310000
798	ainf_export_1779182521.36.json	0.000000	100	4.000043e+00	0.002700	true	0.63568750
799	ainf_export_1779182532.58.json	0.000000	100	4.000037e+00	0.995900	true	1.57310000
800	ainf_export_HY_1779182803.54.json	0.000000	100	4.000049e+00	0.002600	true	0.63568750
801	ainf_export_sAMY_1779167369.64.json	0.000000	1	2.643596e+14	1.000000	true	1.57310000
