time	file	region	chart	severity	ml_ok	monodromy_phase	pole_distance	gen_entropy	g1_m6	g2_hh2	g3_ger	g4_cup	g5_deriv	g6_ihara
565	ainf_export_1779055396.64.json	sAMY	m6	1412.5009	true	-0.0681	0.0000	-0.0000	1412.5009	0.0000	0.0000	0.0000	0.0000	0.0000
566	ainf_export_1779055407.32.json	sAMY	m6	1412.6906	true	-0.0681	0.0000	0.0000	1412.6906	0.0000	0.0000	0.0000	0.0000	0.0000
567	ainf_export_1779055418.07.json	sAMY	m6	1409.5113	true	-0.0681	0.0000	-0.0000	1409.5113	0.0000	0.0000	0.0000	0.0000	0.0000
568	ainf_export_1779055428.78.json	sAMY	m6	1404.0827	true	-0.0681	0.0000	-0.0000	1404.0827	0.0000	0.0000	0.0000	0.0000	0.0000
569	ainf_export_1779055439.65.json	sAMY	m6	1410.8166	true	-0.0681	0.0000	-0.0000	1410.8166	0.0000	0.0000	0.0000	0.0000	0.0000
570	ainf_export_1779055450.35.json	sAMY	m6	1411.6539	true	-0.0681	0.0000	0.0000	1411.6539	0.0000	0.0000	0.0000	0.0000	0.0000
571	ainf_export_1779055461.10.json	sAMY	m6	1414.5741	true	-0.0681	0.0000	0.0000	1414.5741	0.0000	0.0000	0.0000	0.0000	0.0000
572	ainf_export_1779055471.83.json	sAMY	m6	1414.7731	true	-0.0681	0.0000	-0.0000	1414.7731	0.0000	0.0000	0.0000	0.0000	0.0000
573	ainf_export_1779055482.58.json	sAMY	m6	1413.6372	true	-0.0681	0.0000	0.0000	1413.6372	0.0000	0.0000	0.0000	0.0000	0.0000
574	ainf_export_1779055493.35.json	sAMY	m6	1411.4805	true	-0.0681	0.0000	-0.0000	1411.4805	0.0000	0.0000	0.0000	0.0000	0.0000
575	ainf_export_1779055504.42.json	sAMY	m6	1407.8282	true	-0.0681	0.0000	0.0000	1407.8282	0.0000	0.0000	0.0000	0.0000	0.0000
576	ainf_export_1779055515.22.json	sAMY	m6	1412.8179	true	-0.0681	0.0000	0.0000	1412.8179	0.0000	0.0000	0.0000	0.0000	0.0000
577	ainf_export_1779055526.17.json	sAMY	m6	1413.3893	true	-0.0701	0.0000	-0.0000	1413.3893	0.0000	0.0000	0.0000	0.0000	0.0000
578	ainf_export_1779055536.89.json	sAMY	m6	1414.9890	true	-0.0701	0.0000	-0.0000	1414.9890	0.0000	0.0000	0.0000	0.0000	0.0000
579	ainf_export_1779055547.63.json	sAMY	m6	1413.9919	true	-0.0701	0.0000	0.0000	1413.9919	0.0000	0.0000	0.0000	0.0000	0.0000
580	ainf_export_1779055558.44.json	sAMY	m6	1414.3123	true	-0.0701	0.0000	-0.0000	1414.3123	0.0000	0.0000	0.0000	0.0000	0.0000
581	ainf_export_1779055569.25.json	sAMY	m6	1413.0393	true	-0.0701	0.0000	0.0000	1413.0393	0.0000	0.0000	0.0000	0.0000	0.0000
582	ainf_export_1779055580.08.json	sAMY	m6	1410.6218	true	-0.0701	0.0000	-0.0000	1410.6218	0.0000	0.0000	0.0000	0.0000	0.0000
583	ainf_export_1779055590.94.json	sAMY	m6	1411.4958	true	-0.0701	0.0000	0.0000	1411.4958	0.0000	0.0000	0.0000	0.0000	0.0000
584	ainf_export_1779055601.75.json	sAMY	m6	1414.0760	true	-0.0701	0.0000	0.0000	1414.0760	0.0000	0.0000	0.0000	0.0000	0.0000
585	ainf_export_1779055612.52.json	sAMY	m6	1415.2642	true	-0.0701	0.0000	-0.0000	1415.2642	0.0000	0.0000	0.0000	0.0000	0.0000
586	ainf_export_1779055623.39.json	sAMY	m6	1415.7207	true	-0.0701	0.0000	-0.0000	1415.7207	0.0000	0.0000	0.0000	0.0000	0.0000
587	ainf_export_1779055634.17.json	sAMY	m6	1415.8960	true	-0.0701	0.0000	-0.0000	1415.8960	0.0000	0.0000	0.0000	0.0000	0.0000
588	ainf_export_1779055644.94.json	sAMY	m6	1415.8016	true	-0.0701	0.0000	-0.0000	1415.8016	0.0000	0.0000	0.0000	0.0000	0.0000
589	ainf_export_1779055655.77.json	sAMY	m6	1415.6415	true	-0.0701	0.0000	0.0000	1415.6415	0.0000	0.0000	0.0000	0.0000	0.0000
590	ainf_export_1779055666.54.json	sAMY	m6	1415.3372	true	-0.0701	0.0000	-0.0000	1415.3372	0.0000	0.0000	0.0000	0.0000	0.0000
591	ainf_export_1779055677.39.json	sAMY	m6	1414.6708	true	-0.0701	0.0000	0.0000	1414.6708	0.0000	0.0000	0.0000	0.0000	0.0000
592	ainf_export_1779055688.15.json	sAMY	m6	1413.4003	true	-0.0701	0.0000	0.0000	1413.4003	0.0000	0.0000	0.0000	0.0000	0.0000
593	ainf_export_1779055698.99.json	sAMY	m6	1410.9691	true	-0.0701	0.0000	-0.0000	1410.9691	0.0000	0.0000	0.0000	0.0000	0.0000
594	ainf_export_1779055709.81.json	sAMY	m6	1414.1344	true	-0.0701	0.0000	0.0000	1414.1344	0.0000	0.0000	0.0000	0.0000	0.0000
595	ainf_export_1779055720.57.json	sAMY	m6	1414.4728	true	-0.0701	0.0000	0.0000	1414.4728	0.0000	0.0000	0.0000	0.0000	0.0000
596	ainf_export_1779055731.36.json	sAMY	m6	1415.3993	true	-0.0701	0.0000	-0.0000	1415.3993	0.0000	0.0000	0.0000	0.0000	0.0000
597	ainf_export_1779055742.12.json	sAMY	m6	1415.4948	true	-0.0701	0.0000	-0.0000	1415.4948	0.0000	0.0000	0.0000	0.0000	0.0000
598	ainf_export_1779055752.90.json	sAMY	m6	1415.0024	true	-0.0701	0.0000	0.0000	1415.0024	0.0000	0.0000	0.0000	0.0000	0.0000
599	ainf_export_1779055763.67.json	sAMY	m6	1414.0835	true	-0.0701	0.0000	0.0000	1414.0835	0.0000	0.0000	0.0000	0.0000	0.0000
600	ainf_export_1779055774.53.json	sAMY	m6	1414.2962	true	-0.0701	0.0000	0.0000	1414.2962	0.0000	0.0000	0.0000	0.0000	0.0000
601	ainf_export_1779055785.33.json	sAMY	m6	1415.3168	true	-0.0701	0.0000	0.0000	1415.3168	0.0000	0.0000	0.0000	0.0000	0.0000
602	ainf_export_1779055796.16.json	sAMY	m6	1415.7723	true	-0.0701	0.0000	-0.0000	1415.7723	0.0000	0.0000	0.0000	0.0000	0.0000
603	ainf_export_1779055806.95.json	sAMY	m6	1415.8169	true	-0.0701	0.0000	-0.0000	1415.8169	0.0000	0.0000	0.0000	0.0000	0.0000
604	ainf_export_1779055817.70.json	sAMY	m6	1415.6579	true	-0.0701	0.0000	0.0000	1415.6579	0.0000	0.0000	0.0000	0.0000	0.0000
605	ainf_export_1779055828.45.json	sAMY	m6	1415.3869	true	-0.0701	0.0000	0.0000	1415.3869	0.0000	0.0000	0.0000	0.0000	0.0000
606	ainf_export_1779055839.18.json	sAMY	m6	1414.8422	true	-0.0701	0.0000	0.0000	1414.8422	0.0000	0.0000	0.0000	0.0000	0.0000
607	ainf_export_1779055849.88.json	sAMY	m6	1413.7787	true	-0.0701	0.0000	0.0000	1413.7787	0.0000	0.0000	0.0000	0.0000	0.0000
608	ainf_export_1779055860.71.json	sAMY	m6	1414.0912	true	-0.0701	0.0000	0.0000	1414.0912	0.0000	0.0000	0.0000	0.0000	0.0000
609	ainf_export_1779055871.48.json	sAMY	m6	1415.1138	true	-0.0701	0.0000	-0.0000	1415.1138	0.0000	0.0000	0.0000	0.0000	0.0000
610	ainf_export_1779055882.23.json	sAMY	m6	1415.6378	true	-0.0701	0.0000	0.0000	1415.6378	0.0000	0.0000	0.0000	0.0000	0.0000
611	ainf_export_1779055892.96.json	sAMY	m6	1415.8730	true	-0.0701	0.0000	0.0000	1415.8730	0.0000	0.0000	0.0000	0.0000	0.0000
612	ainf_export_1779055903.72.json	sAMY	m6	1415.8939	true	-0.0701	0.0000	-0.0000	1415.8939	0.0000	0.0000	0.0000	0.0000	0.0000
613	ainf_export_1779055914.45.json	sAMY	m6	1415.9052	true	-0.0701	0.0000	0.0000	1415.9052	0.0000	0.0000	0.0000	0.0000	0.0000
614	ainf_export_1779055925.13.json	sAMY	m6	1415.9163	true	-0.0701	0.0000	-0.0000	1415.9163	0.0000	0.0000	0.0000	0.0000	0.0000
615	ainf_export_1779055935.99.json	sAMY	m6	1415.8455	true	-0.0701	0.0000	0.0000	1415.8455	0.0000	0.0000	0.0000	0.0000	0.0000
616	ainf_export_1779055946.73.json	sAMY	m6	1415.7058	true	-0.0701	0.0000	-0.0000	1415.7058	0.0000	0.0000	0.0000	0.0000	0.0000
617	ainf_export_1779055957.44.json	sAMY	m6	1415.4382	true	-0.0701	0.0000	-0.0000	1415.4382	0.0000	0.0000	0.0000	0.0000	0.0000
618	ainf_export_1779055968.22.json	sAMY	m6	1414.9166	true	-0.0701	0.0000	0.0000	1414.9166	0.0000	0.0000	0.0000	0.0000	0.0000
619	ainf_export_1779055979.04.json	sAMY	m6	1413.9445	true	-0.0701	0.0000	-0.0000	1413.9445	0.0000	0.0000	0.0000	0.0000	0.0000
620	ainf_export_1779055989.81.json	sAMY	m6	1415.2644	true	-0.0701	0.0000	0.0000	1415.2644	0.0000	0.0000	0.0000	0.0000	0.0000
621	ainf_export_1779056000.69.json	sAMY	m6	1415.7207	true	-0.0701	0.0000	-0.0000	1415.7207	0.0000	0.0000	0.0000	0.0000	0.0000
622	ainf_export_1779056011.54.json	sAMY	m6	1415.8918	true	-0.0701	0.0000	-0.0000	1415.8918	0.0000	0.0000	0.0000	0.0000	0.0000
623	ainf_export_1779056022.61.json	sAMY	m6	1415.9545	true	-0.0701	0.0000	0.0000	1415.9545	0.0000	0.0000	0.0000	0.0000	0.0000
624	ainf_export_1779056034.75.json	sAMY	m6	1415.9159	true	-0.0701	0.0000	-0.0000	1415.9159	0.0000	0.0000	0.0000	0.0000	0.0000
625	ainf_export_1779056045.93.json	sAMY	m6	1415.8521	true	-0.0701	0.0000	0.0000	1415.8521	0.0000	0.0000	0.0000	0.0000	0.0000
626	ainf_export_1779056056.96.json	sAMY	m6	1415.7297	true	-0.0701	0.0000	0.0000	1415.7297	0.0000	0.0000	0.0000	0.0000	0.0000
627	ainf_export_1779056067.90.json	sAMY	m6	1415.7601	true	-0.0659	0.0000	-0.0000	1415.7601	0.0000	0.0000	0.0000	0.0000	0.0000
628	ainf_export_1779056078.89.json	sAMY	m6	1415.9096	true	-0.0659	0.0000	-0.0000	1415.9096	0.0000	0.0000	0.0000	0.0000	0.0000
629	ainf_export_1779056089.76.json	sAMY	m6	1415.8261	true	-0.0659	0.0000	-0.0000	1415.8261	0.0000	0.0000	0.0000	0.0000	0.0000
630	ainf_export_1779056100.67.json	sAMY	m6	1415.8436	true	-0.0659	0.0000	0.0000	1415.8436	0.0000	0.0000	0.0000	0.0000	0.0000
631	ainf_export_1779056111.70.json	sAMY	m6	1415.7050	true	-0.0659	0.0000	0.0000	1415.7050	0.0000	0.0000	0.0000	0.0000	0.0000
632	ainf_export_1779056122.69.json	sAMY	m6	1415.7507	true	-0.0659	0.0000	0.0000	1415.7507	0.0000	0.0000	0.0000	0.0000	0.0000
633	ainf_export_1779056133.61.json	sAMY	m6	1415.5049	true	-0.0659	0.0000	0.0000	1415.5049	0.0000	0.0000	0.0000	0.0000	0.0000
634	ainf_export_1779056144.50.json	sAMY	m6	1415.5893	true	-0.0659	0.0000	0.0000	1415.5893	0.0000	0.0000	0.0000	0.0000	0.0000
635	ainf_export_1779056155.44.json	sAMY	m6	1415.8703	true	-0.0659	0.0000	0.0000	1415.8703	0.0000	0.0000	0.0000	0.0000	0.0000
636	ainf_export_1779056166.32.json	sAMY	m6	1415.9574	true	-0.0659	0.0000	0.0000	1415.9574	0.0000	0.0000	0.0000	0.0000	0.0000
637	ainf_export_1779056177.19.json	sAMY	m6	1415.9669	true	-0.0659	0.0000	-0.0000	1415.9669	0.0000	0.0000	0.0000	0.0000	0.0000
638	ainf_export_1779056188.18.json	sAMY	m6	1415.9899	true	-0.0659	0.0000	-0.0000	1415.9899	0.0000	0.0000	0.0000	0.0000	0.0000
639	ainf_export_1779056199.60.json	sAMY	m6	1415.9962	true	-0.0659	0.0000	-0.0000	1415.9962	0.0000	0.0000	0.0000	0.0000	0.0000
640	ainf_export_1779056210.53.json	sAMY	m6	1415.9986	true	-0.0659	0.0000	0.0000	1415.9986	0.0000	0.0000	0.0000	0.0000	0.0000
641	ainf_export_1779056221.45.json	sAMY	m6	1415.9972	true	-0.0659	0.0000	0.0000	1415.9972	0.0000	0.0000	0.0000	0.0000	0.0000
642	ainf_export_1779056232.39.json	sAMY	m6	1415.9951	true	-0.0659	0.0000	-0.0000	1415.9951	0.0000	0.0000	0.0000	0.0000	0.0000
643	ainf_export_1779056243.32.json	sAMY	m6	1415.9910	true	-0.0659	0.0000	-0.0000	1415.9910	0.0000	0.0000	0.0000	0.0000	0.0000
644	ainf_export_1779056254.27.json	sAMY	m6	1415.9835	true	-0.0659	0.0000	-0.0000	1415.9835	0.0000	0.0000	0.0000	0.0000	0.0000
645	ainf_export_1779056265.36.json	sAMY	m6	1415.9699	true	-0.0659	0.0000	0.0000	1415.9699	0.0000	0.0000	0.0000	0.0000	0.0000
646	ainf_export_1779056276.29.json	sAMY	m6	1415.9751	true	-0.0659	0.0000	-0.0000	1415.9751	0.0000	0.0000	0.0000	0.0000	0.0000
647	ainf_export_1779056287.16.json	sAMY	m6	1415.9480	true	-0.0659	0.0000	-0.0000	1415.9480	0.0000	0.0000	0.0000	0.0000	0.0000
648	ainf_export_1779056298.09.json	sAMY	m6	1415.8939	true	-0.0659	0.0000	-0.0000	1415.8939	0.0000	0.0000	0.0000	0.0000	0.0000
649	ainf_export_1779056308.97.json	sAMY	m6	1415.9510	true	-0.0659	0.0000	-0.0000	1415.9510	0.0000	0.0000	0.0000	0.0000	0.0000
650	ainf_export_1779056319.92.json	sAMY	m6	1415.9759	true	-0.0659	0.0000	0.0000	1415.9759	0.0000	0.0000	0.0000	0.0000	0.0000
651	ainf_export_1779056330.77.json	sAMY	m6	1415.9801	true	-0.0659	0.0000	-0.0000	1415.9801	0.0000	0.0000	0.0000	0.0000	0.0000
652	ainf_export_1779056341.61.json	sAMY	m6	1415.9585	true	-0.0659	0.0000	-0.0000	1415.9585	0.0000	0.0000	0.0000	0.0000	0.0000
653	ainf_export_1779056352.54.json	sAMY	m6	1415.9142	true	-0.0659	0.0000	0.0000	1415.9142	0.0000	0.0000	0.0000	0.0000	0.0000
654	ainf_export_1779056363.37.json	sAMY	m6	1415.9292	true	-0.0659	0.0000	-0.0000	1415.9292	0.0000	0.0000	0.0000	0.0000	0.0000
655	ainf_export_1779056374.23.json	sAMY	m6	1415.8636	true	-0.0659	0.0000	-0.0000	1415.8636	0.0000	0.0000	0.0000	0.0000	0.0000
656	ainf_export_1779056385.19.json	sAMY	m6	1415.7302	true	-0.0659	0.0000	-0.0000	1415.7302	0.0000	0.0000	0.0000	0.0000	0.0000
657	ainf_export_1779056396.18.json	sAMY	m6	1415.8827	true	-0.0659	0.0000	0.0000	1415.8827	0.0000	0.0000	0.0000	0.0000	0.0000
658	ainf_export_1779056407.16.json	sAMY	m6	1415.9539	true	-0.0659	0.0000	0.0000	1415.9539	0.0000	0.0000	0.0000	0.0000	0.0000
659	ainf_export_1779056418.09.json	sAMY	m6	1415.9849	true	-0.0659	0.0000	0.0000	1415.9849	0.0000	0.0000	0.0000	0.0000	0.0000
660	ainf_export_1779056428.99.json	sAMY	m6	1415.9940	true	-0.0659	0.0000	-0.0000	1415.9940	0.0000	0.0000	0.0000	0.0000	0.0000
661	ainf_export_1779056439.94.json	sAMY	m6	1415.9884	true	-0.0659	0.0000	-0.0000	1415.9884	0.0000	0.0000	0.0000	0.0000	0.0000
662	ainf_export_1779056450.85.json	sAMY	m6	1415.9778	true	-0.0659	0.0000	-0.0000	1415.9778	0.0000	0.0000	0.0000	0.0000	0.0000
663	ainf_export_1779056461.72.json	sAMY	m6	1415.9578	true	-0.0659	0.0000	-0.0000	1415.9578	0.0000	0.0000	0.0000	0.0000	0.0000
664	ainf_export_1779056472.71.json	sAMY	m6	1415.9177	true	-0.0659	0.0000	-0.0000	1415.9177	0.0000	0.0000	0.0000	0.0000	0.0000
665	ainf_export_1779056483.60.json	sAMY	m6	1415.8434	true	-0.0659	0.0000	0.0000	1415.8434	0.0000	0.0000	0.0000	0.0000	0.0000
666	ainf_export_1779056494.48.json	sAMY	m6	1415.9395	true	-0.0659	0.0000	-0.0000	1415.9395	0.0000	0.0000	0.0000	0.0000	0.0000
667	ainf_export_1779056505.31.json	sAMY	m6	1415.8824	true	-0.0659	0.0000	0.0000	1415.8824	0.0000	0.0000	0.0000	0.0000	0.0000
668	ainf_export_1779056516.26.json	sAMY	m6	1415.7721	true	-0.0659	0.0000	-0.0000	1415.7721	0.0000	0.0000	0.0000	0.0000	0.0000
669	ainf_export_1779056527.24.json	sAMY	m6	1415.5599	true	-0.0659	0.0000	0.0000	1415.5599	0.0000	0.0000	0.0000	0.0000	0.0000
670	ainf_export_1779056538.14.json	sAMY	m6	1415.8358	true	-0.0659	0.0000	-0.0000	1415.8358	0.0000	0.0000	0.0000	0.0000	0.0000
671	ainf_export_1779056549.17.json	sAMY	m6	1415.9462	true	-0.0659	0.0000	0.0000	1415.9462	0.0000	0.0000	0.0000	0.0000	0.0000
672	ainf_export_1779056560.16.json	sAMY	m6	1415.9586	true	-0.0659	0.0000	-0.0000	1415.9586	0.0000	0.0000	0.0000	0.0000	0.0000
673	ainf_export_1779056571.03.json	sAMY	m6	1415.9871	true	-0.0659	0.0000	-0.0000	1415.9871	0.0000	0.0000	0.0000	0.0000	0.0000
674	ainf_export_1779056581.96.json	sAMY	m6	1415.9955	true	-0.0659	0.0000	0.0000	1415.9955	0.0000	0.0000	0.0000	0.0000	0.0000
675	ainf_export_1779056592.78.json	sAMY	m6	1415.9960	true	-0.0659	0.0000	-0.0000	1415.9960	0.0000	0.0000	0.0000	0.0000	0.0000
676	ainf_export_1779056603.66.json	sAMY	m6	1415.9967	true	-0.0659	0.0000	-0.0000	1415.9967	0.0000	0.0000	0.0000	0.0000	0.0000
677	ainf_export_1779056614.49.json	sAMY	m6	1415.9972	true	-0.0693	0.0000	-0.0000	1415.9972	0.0000	0.0000	0.0000	0.0000	0.0000
678	ainf_export_1779056625.38.json	sAMY	m6	1415.9948	true	-0.0693	0.0000	-0.0000	1415.9948	0.0000	0.0000	0.0000	0.0000	0.0000
679	ainf_export_1779056636.27.json	sAMY	m6	1415.9896	true	-0.0693	0.0000	-0.0000	1415.9896	0.0000	0.0000	0.0000	0.0000	0.0000
680	ainf_export_1779056647.21.json	sAMY	m6	1415.9797	true	-0.0693	0.0000	0.0000	1415.9797	0.0000	0.0000	0.0000	0.0000	0.0000
681	ainf_export_1779056658.08.json	sAMY	m6	1415.9614	true	-0.0693	0.0000	-0.0000	1415.9614	0.0000	0.0000	0.0000	0.0000	0.0000
682	ainf_export_1779056668.96.json	sAMY	m6	1415.9298	true	-0.0693	0.0000	0.0000	1415.9298	0.0000	0.0000	0.0000	0.0000	0.0000
683	ainf_export_1779056679.95.json	sAMY	m6	1415.9416	true	-0.0693	0.0000	0.0000	1415.9416	0.0000	0.0000	0.0000	0.0000	0.0000
684	ainf_export_1779056690.85.json	sAMY	m6	1415.9526	true	-0.0693	0.0000	0.0000	1415.9526	0.0000	0.0000	0.0000	0.0000	0.0000
685	ainf_export_1779056701.71.json	sAMY	m6	1415.9030	true	-0.0693	0.0000	0.0000	1415.9030	0.0000	0.0000	0.0000	0.0000	0.0000
686	ainf_export_1779056712.54.json	sAMY	m6	1415.9654	true	-0.0693	0.0000	-0.0000	1415.9654	0.0000	0.0000	0.0000	0.0000	0.0000
687	ainf_export_1779056723.37.json	sAMY	m6	1415.9833	true	-0.0693	0.0000	-0.0000	1415.9833	0.0000	0.0000	0.0000	0.0000	0.0000
688	ainf_export_1779056734.18.json	sAMY	m6	1415.9813	true	-0.0693	0.0000	-0.0000	1415.9813	0.0000	0.0000	0.0000	0.0000	0.0000
689	ainf_export_1779056744.93.json	sAMY	m6	1415.9609	true	-0.0693	0.0000	0.0000	1415.9609	0.0000	0.0000	0.0000	0.0000	0.0000
690	ainf_export_1779056755.74.json	sAMY	m6	1415.9192	true	-0.0693	0.0000	-0.0000	1415.9192	0.0000	0.0000	0.0000	0.0000	0.0000
691	ainf_export_1779056766.44.json	sAMY	m6	1415.9735	true	-0.0693	0.0000	-0.0000	1415.9735	0.0000	0.0000	0.0000	0.0000	0.0000
692	ainf_export_1779056777.19.json	sAMY	m6	1415.9458	true	-0.0693	0.0000	-0.0000	1415.9458	0.0000	0.0000	0.0000	0.0000	0.0000
693	ainf_export_1779056788.02.json	sAMY	m6	1415.9555	true	-0.0693	0.0000	0.0000	1415.9555	0.0000	0.0000	0.0000	0.0000	0.0000
694	ainf_export_1779056798.76.json	sAMY	m6	1415.9157	true	-0.0693	0.0000	-0.0000	1415.9157	0.0000	0.0000	0.0000	0.0000	0.0000
695	ainf_export_1779056809.53.json	sAMY	m6	1415.8449	true	-0.0693	0.0000	-0.0000	1415.8449	0.0000	0.0000	0.0000	0.0000	0.0000
696	ainf_export_1779056820.27.json	sAMY	m6	1415.7068	true	-0.0693	0.0000	-0.0000	1415.7068	0.0000	0.0000	0.0000	0.0000	0.0000
697	ainf_export_1779056831.04.json	sAMY	m6	1415.8639	true	-0.0693	0.0000	-0.0000	1415.8639	0.0000	0.0000	0.0000	0.0000	0.0000
698	ainf_export_1779056841.79.json	sAMY	m6	1415.9423	true	-0.0693	0.0000	0.0000	1415.9423	0.0000	0.0000	0.0000	0.0000	0.0000
699	ainf_export_1779056852.53.json	sAMY	m6	1415.9799	true	-0.0693	0.0000	-0.0000	1415.9799	0.0000	0.0000	0.0000	0.0000	0.0000
700	ainf_export_1779056863.24.json	sAMY	m6	1415.9918	true	-0.0693	0.0000	-0.0000	1415.9918	0.0000	0.0000	0.0000	0.0000	0.0000
701	ainf_export_1779056873.96.json	sAMY	m6	1415.9840	true	-0.0693	0.0000	0.0000	1415.9840	0.0000	0.0000	0.0000	0.0000	0.0000
702	ainf_export_1779056884.70.json	sAMY	m6	1415.9866	true	-0.0693	0.0000	-0.0000	1415.9866	0.0000	0.0000	0.0000	0.0000	0.0000
703	ainf_export_1779056895.54.json	sAMY	m6	1415.9741	true	-0.0693	0.0000	-0.0000	1415.9741	0.0000	0.0000	0.0000	0.0000	0.0000
704	ainf_export_1779056906.30.json	sAMY	m6	1415.9502	true	-0.0693	0.0000	-0.0000	1415.9502	0.0000	0.0000	0.0000	0.0000	0.0000
705	ainf_export_1779056917.04.json	sAMY	m6	1415.9064	true	-0.0693	0.0000	0.0000	1415.9064	0.0000	0.0000	0.0000	0.0000	0.0000
706	ainf_export_1779056927.80.json	sAMY	m6	1415.8305	true	-0.0693	0.0000	0.0000	1415.8305	0.0000	0.0000	0.0000	0.0000	0.0000
707	ainf_export_1779056938.64.json	sAMY	m6	1415.6947	true	-0.0693	0.0000	0.0000	1415.6947	0.0000	0.0000	0.0000	0.0000	0.0000
708	ainf_export_1779056949.72.json	sAMY	m6	1415.7368	true	-0.0693	0.0000	-0.0000	1415.7368	0.0000	0.0000	0.0000	0.0000	0.0000
709	ainf_export_1779056960.45.json	sAMY	m6	1415.8866	true	-0.0693	0.0000	-0.0000	1415.8866	0.0000	0.0000	0.0000	0.0000	0.0000
710	ainf_export_1779056971.21.json	sAMY	m6	1415.9588	true	-0.0693	0.0000	-0.0000	1415.9588	0.0000	0.0000	0.0000	0.0000	0.0000
711	ainf_export_1779056981.98.json	sAMY	m6	1415.9862	true	-0.0693	0.0000	0.0000	1415.9862	0.0000	0.0000	0.0000	0.0000	0.0000
712	ainf_export_1779056992.78.json	sAMY	m6	1415.9737	true	-0.0693	0.0000	-0.0000	1415.9737	0.0000	0.0000	0.0000	0.0000	0.0000
713	ainf_export_1779057003.65.json	sAMY	m6	1415.9515	true	-0.0693	0.0000	0.0000	1415.9515	0.0000	0.0000	0.0000	0.0000	0.0000
714	ainf_export_1779057014.41.json	sAMY	m6	1415.9101	true	-0.0693	0.0000	0.0000	1415.9101	0.0000	0.0000	0.0000	0.0000	0.0000
715	ainf_export_1779057025.14.json	sAMY	m6	1415.9207	true	-0.0693	0.0000	-0.0000	1415.9207	0.0000	0.0000	0.0000	0.0000	0.0000
716	ainf_export_1779057035.97.json	sAMY	m6	1415.8520	true	-0.0693	0.0000	0.0000	1415.8520	0.0000	0.0000	0.0000	0.0000	0.0000
717	ainf_export_1779057046.64.json	sAMY	m6	1415.7214	true	-0.0693	0.0000	-0.0000	1415.7214	0.0000	0.0000	0.0000	0.0000	0.0000
718	ainf_export_1779057057.37.json	sAMY	m6	1415.7648	true	-0.0693	0.0000	0.0000	1415.7648	0.0000	0.0000	0.0000	0.0000	0.0000
719	ainf_export_1779057068.07.json	sAMY	m6	1415.5627	true	-0.0693	0.0000	0.0000	1415.5627	0.0000	0.0000	0.0000	0.0000	0.0000
720	ainf_export_1779057078.86.json	sAMY	m6	1415.2126	true	-0.0693	0.0000	-0.0000	1415.2126	0.0000	0.0000	0.0000	0.0000	0.0000
721	ainf_export_1779057089.59.json	sAMY	m6	1415.4069	true	-0.0693	0.0000	0.0000	1415.4069	0.0000	0.0000	0.0000	0.0000	0.0000
722	ainf_export_1779057100.28.json	sAMY	m6	1415.8732	true	-0.0693	0.0000	-0.0000	1415.8732	0.0000	0.0000	0.0000	0.0000	0.0000
723	ainf_export_1779057111.04.json	sAMY	m6	1415.9736	true	-0.0693	0.0000	-0.0000	1415.9736	0.0000	0.0000	0.0000	0.0000	0.0000
724	ainf_export_1779057121.79.json	sAMY	m6	1415.9912	true	-0.0693	0.0000	-0.0000	1415.9912	0.0000	0.0000	0.0000	0.0000	0.0000
725	ainf_export_1779057132.60.json	sAMY	m6	1415.9929	true	-0.0693	0.0000	-0.0000	1415.9929	0.0000	0.0000	0.0000	0.0000	0.0000
726	ainf_export_1779057143.35.json	sAMY	m6	1415.9851	true	-0.0693	0.0000	0.0000	1415.9851	0.0000	0.0000	0.0000	0.0000	0.0000
727	ainf_export_1779057154.20.json	sAMY	m6	1415.9693	true	-0.0703	0.0000	-0.0000	1415.9693	0.0000	0.0000	0.0000	0.0000	0.0000
728	ainf_export_1779057164.95.json	sAMY	m6	1415.9888	true	-0.0703	0.0000	-0.0000	1415.9888	0.0000	0.0000	0.0000	0.0000	0.0000
729	ainf_export_1779057175.69.json	sAMY	m6	1415.9789	true	-0.0703	0.0000	-0.0000	1415.9789	0.0000	0.0000	0.0000	0.0000	0.0000
730	ainf_export_1779057186.53.json	sAMY	m6	1415.9605	true	-0.0703	0.0000	-0.0000	1415.9605	0.0000	0.0000	0.0000	0.0000	0.0000
731	ainf_export_1779057197.32.json	sAMY	m6	1415.9261	true	-0.0703	0.0000	-0.0000	1415.9261	0.0000	0.0000	0.0000	0.0000	0.0000
732	ainf_export_1779057208.12.json	sAMY	m6	1415.8671	true	-0.0703	0.0000	0.0000	1415.8671	0.0000	0.0000	0.0000	0.0000	0.0000
733	ainf_export_1779057218.89.json	sAMY	m6	1415.9566	true	-0.0703	0.0000	-0.0000	1415.9566	0.0000	0.0000	0.0000	0.0000	0.0000
734	ainf_export_1779057229.70.json	sAMY	m6	1415.9649	true	-0.0703	0.0000	-0.0000	1415.9649	0.0000	0.0000	0.0000	0.0000	0.0000
735	ainf_export_1779057240.46.json	sAMY	m6	1415.9288	true	-0.0703	0.0000	-0.0000	1415.9288	0.0000	0.0000	0.0000	0.0000	0.0000
736	ainf_export_1779057251.19.json	sAMY	m6	1415.9728	true	-0.0703	0.0000	-0.0000	1415.9728	0.0000	0.0000	0.0000	0.0000	0.0000
