id	time	dominant	gap	obs	score	support_sum	perv_sum	bridgeland_phase	klein_constraint	lefschetz_proxy	gap_complex_re	gap_complex_im	plucker_phase
1	1779167382.990	BLA	0.0000	1454086424102355.25	-14540864241002.553	7.000	14	0.2907	0.000000	7.0000	-6.3618	24.3216	-2.5128
2	1779167394.980	BLA	0.0000	13022748330901758.00	-130227483308996.578	7.000	14	0.6076	0.000000	0.0000	-62.0006	-49.7351	2.8928
3	1779167406.510	BLA	0.0000	285369950578796736.00	-2853699505787946.500	7.000	14	0.4538	0.000000	0.0000	-0.0000	0.0000	1.2830
4	1779167417.860	BLA	0.0000	5310890708080200.00	-53108907080781.000	7.000	14	0.4517	0.000000	0.0000	-0.0000	0.0000	1.7662
5	1779167429.340	BLA	0.0000	1594965029864450.50	-15949650298623.506	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.1817
6	1779167440.470	BLA	0.0000	3808534680386786.50	-38085346803846.867	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.1877
7	1779167451.360	BLA	0.0000	1295824303130602.25	-12958243031285.023	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.1818
8	1779167462.450	BLA	0.0000	38912392586939.83	-389123925848.398	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.2027
9	1779167473.620	BLA	0.0000	2202990957997.26	-22029909558.973	7.000	14	0.4437	0.000000	0.0000	-3.5834	1.3232	1.8441
10	1779167484.640	BLA	0.0000	305988081235.32	-3059880791.353	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.8353
11	1779167496.230	BLA	0.0000	166084444533.18	-1660844424.332	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.8450
12	1779167510.020	BLA	0.0000	160061496463.56	-1600614943.636	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.8324
13	1779167521.460	BLA	0.0000	62060808201.76	-620608061.018	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.8250
14	1779167533.970	BLA	0.0000	4911142578.48	-49111404.785	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.8183
15	1779167546.660	BLA	0.0000	46515291.56	-465131.916	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.8275
16	1779167559.220	BLA	0.0000	1031187693.95	-10311855.940	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.8141
17	1779167571.430	BLA	0.0000	278206646.56	-2782045.466	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.8068
18	1779167582.610	BLA	0.0000	100906179.11	-1009040.791	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	1.1892
19	1779167594.610	BLA	0.0000	207133.73	-2050.337	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	0.5631
20	1779167608.740	BLA	0.0000	5342589.29	-53404.893	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	0.5624
21	1779167624.220	BLA	0.0000	1916807.83	-19147.078	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	-0.0411
22	1779167640.400	BLA	0.0000	23736.74	-216.367	7.000	14	1.0000	0.000000	0.0000	0.0000	0.0000	0.3037
23	1779167652.390	BLA	10.4785	895.32	116.832	7.000	14	0.0017	0.000000	0.0000	16.4888	0.1744	0.0722
24	1779167663.730	BLA	20.9628	511.08	225.517	7.000	14	0.0038	0.000000	0.0000	22.8357	0.5408	0.4307
25	1779167674.570	BLA	22.8105	676.51	242.340	7.000	14	0.0047	0.000000	0.0000	24.7255	0.7271	0.5128
26	1779167685.450	BLA	22.8105	674.82	242.357	7.000	14	0.0049	0.000000	0.0000	23.9913	0.7419	0.5877
27	1779167696.480	BLA	20.9770	588.25	224.887	7.000	14	0.0030	0.000000	0.0000	23.4220	0.4359	0.3658
28	1779167707.610	BLA	20.9770	589.59	224.874	7.000	14	0.0032	0.000000	0.0000	20.3857	0.4088	0.7156
29	1779167718.650	BLA	22.7907	612.28	242.784	7.000	14	0.0043	0.000000	0.0000	24.3691	0.6612	0.4875
30	1779167729.920	BLA	22.8217	711.59	242.101	7.000	14	0.0049	0.000000	0.0000	24.7997	0.7711	0.5416
31	1779167741.000	BLA	22.8217	751.09	241.706	7.000	14	0.0052	0.000000	0.0000	23.0046	0.7576	0.7229
32	1779167752.170	BLA	22.8217	774.04	241.476	7.000	14	0.0055	0.000000	0.0000	23.6396	0.8098	0.6850
33	1779167764.040	BLA	22.8217	778.23	241.434	7.000	14	0.9998	0.000000	0.0000	28.0065	-0.0304	-0.0143
34	1779167777.900	BLA	22.8235	784.28	241.392	7.000	14	0.9948	0.000000	0.0000	24.6960	-0.8012	-0.6015
35	1779167791.120	BLA	22.8235	785.23	241.383	7.000	14	0.9948	0.000000	0.0000	24.4837	-0.7989	-0.6209
36	1779167803.540	BLA	22.8235	785.73	241.378	7.000	14	0.8852	0.000000	0.0000	0.0000	-0.0000	-1.4897
37	1779167816.580	BLA	22.8235	785.78	241.377	7.000	14	0.5791	0.000000	0.0000	-0.0000	-0.0000	-1.5688
38	1779167830.270	BLA	22.8235	785.55	241.379	7.000	14	0.9956	0.000000	0.0000	26.2598	-0.7339	-0.4399
39	1779167845.340	BLA	22.8235	785.13	241.384	7.000	14	0.9956	0.000000	0.0000	26.2524	-0.7341	-0.4404
40	1779167865.100	BLA	22.8235	784.34	241.391	7.000	14	0.9950	0.000000	0.0000	25.2239	-0.7975	-0.5519
41	1779167882.930	BLA	22.8235	782.87	241.406	7.000	14	0.9952	0.000000	0.0000	25.7149	-0.7757	-0.5003
42	1779167898.420	BLA	22.8235	780.15	241.433	7.000	14	0.9973	0.000000	0.0000	20.1840	-0.3471	-0.9231
43	1779167916.490	BLA	22.8235	775.16	241.483	7.000	14	0.0312	0.000000	0.0000	11.9630	2.3723	-1.2984
44	1779167931.590	BLA	22.8235	776.90	241.466	7.000	14	0.9953	0.000000	0.0000	22.4751	-0.6655	-0.7741
45	1779167949.700	BLA	22.8235	782.68	241.408	7.000	14	0.9948	0.000000	0.0000	23.8712	-0.7758	-0.6712
46	1779167961.480	BLA	22.8235	784.79	241.387	7.000	14	0.9950	0.000000	0.0000	23.1753	-0.7326	-0.7265
47	1779167972.790	BLA	22.8235	784.98	241.385	7.000	14	0.9948	0.000000	0.0000	23.6909	-0.7677	-0.6868
48	1779167984.000	BLA	22.8235	783.98	241.395	7.000	14	0.9961	0.000000	0.0000	26.7446	-0.6638	-0.3743
49	1779167995.770	BLA	22.8235	782.15	241.413	7.000	14	0.9958	0.000000	0.0000	21.6454	-0.5704	-0.8327
50	1779168006.840	BLA	22.8235	778.90	241.446	7.000	14	0.9955	0.000000	0.0000	22.0392	-0.6182	-0.8051
51	1779168018.810	BLA	22.8235	783.17	241.403	7.000	14	0.9950	0.000000	0.0000	23.2161	-0.7349	-0.7227
52	1779168029.950	BLA	22.8235	780.59	241.429	7.000	14	0.9950	0.000000	0.0000	23.1040	-0.7248	-0.7299
53	1779168042.520	BLA	22.8235	776.04	241.474	7.000	14	0.9973	0.000000	0.0000	20.1861	-0.3469	-0.9217
54	1779168056.080	BLA	22.8235	777.76	241.457	7.000	14	0.9997	0.000000	0.0000	18.5656	-0.0298	-1.0134
55	1779168067.350	BLA	22.8235	769.79	241.537	7.000	14	0.5036	0.000000	0.0000	-0.0000	-0.0000	-1.6486
56	1779168079.530	BLA	22.8235	772.18	241.513	7.000	14	0.9989	0.000000	0.0000	19.0283	-0.1278	-0.9868
57	1779168096.190	BLA	22.8235	778.84	241.446	7.000	14	0.9951	0.000000	0.0000	22.8818	-0.7052	-0.7456
58	1779168110.140	BLA	22.8235	783.40	241.401	7.000	14	0.9962	0.000000	0.0000	21.1797	-0.5064	-0.8632
59	1779168123.670	BLA	22.8235	785.19	241.383	7.000	14	0.9948	0.000000	0.0000	23.9151	-0.7796	-0.6689
60	1779168136.990	BLA	22.7988	785.71	241.131	7.000	14	0.9948	0.000000	0.0000	24.5104	-0.7985	-0.6153
61	1779168149.870	BLA	22.8235	785.44	241.380	7.000	14	0.9949	0.000000	0.0000	24.9994	-0.8021	-0.5742
62	1779168163.170	BLA	22.8235	784.89	241.386	7.000	14	0.9965	0.000000	0.0000	20.8534	-0.4578	-0.8841
63	1779168178.720	BLA	22.8235	783.90	241.396	7.000	14	0.9963	0.000000	0.0000	21.0990	-0.4948	-0.8685
64	1779168193.110	BLA	22.8235	781.99	241.415	7.000	14	0.0014	0.000000	0.0000	17.7786	0.1517	-1.0554
65	1779168208.290	BLA	22.8235	778.26	241.452	7.000	14	0.9949	0.000000	0.0000	24.9098	-0.7962	-0.5781
66	1779168219.560	BLA	22.8235	779.50	241.440	7.000	14	0.9949	0.000000	0.0000	24.7284	-0.7973	-0.5957
67	1779168230.490	BLA	22.8235	783.15	241.403	7.000	14	0.9990	0.000000	0.0000	27.9770	-0.1747	-0.0855
68	1779168243.220	BLA	22.8235	784.82	241.387	7.000	14	0.9992	0.000000	0.0000	28.0123	-0.1435	-0.0700
69	1779168259.630	BLA	22.8235	785.52	241.380	7.000	14	0.9995	0.000000	0.0000	28.0456	-0.0900	-0.0437
70	1779168274.660	BLA	22.8235	785.58	241.379	7.000	14	0.9996	0.000000	0.0000	28.0530	-0.0705	-0.0342
71	1779168287.870	BLA	22.8235	785.18	241.383	7.000	14	0.0020	0.000000	0.0000	27.7692	0.3526	0.1766
72	1779168301.800	BLA	22.8235	784.39	241.391	7.000	14	0.9969	0.000000	0.0000	27.2945	-0.5400	-0.2852
73	1779168315.770	BLA	22.8235	783.04	241.404	7.000	14	0.0002	0.000000	0.0000	28.0431	0.0268	0.0130
74	1779168327.810	BLA	22.8235	780.58	241.429	7.000	14	0.9997	0.000000	0.0000	28.0204	-0.0501	-0.0244
75	1779168338.910	BLA	22.8235	781.30	241.422	7.000	14	0.9950	0.000000	0.0000	25.1698	-0.7956	-0.5552
76	1779168350.060	BLA	22.8235	777.28	241.462	7.000	14	0.9954	0.000000	0.0000	22.3115	-0.6484	-0.7857
77	1779168361.100	BLA	22.8235	778.15	241.453	7.000	14	0.9972	0.000000	0.0000	27.4259	-0.4796	-0.2496
78	1779168372.090	BLA	22.8235	783.63	241.398	7.000	14	0.9949	0.000000	0.0000	25.0497	-0.7999	-0.5683
79	1779168385.450	BLA	22.8235	785.15	241.383	7.000	14	0.9950	0.000000	0.0000	25.1970	-0.7989	-0.5551
80	1779168397.560	BLA	22.8235	785.63	241.379	7.000	14	0.0007	0.000000	0.0000	28.0306	0.1234	0.0600
81	1779168409.030	BLA	20.9688	785.85	222.829	7.000	14	0.0041	0.000000	0.0000	24.2767	0.6247	0.4527
82	1779168420.080	BLA	20.9688	785.87	222.829	7.000	14	0.9994	0.000000	0.0000	26.0263	-0.0933	-0.0530
83	1779168430.770	BLA	22.7988	785.74	241.131	7.000	14	0.9992	0.000000	0.0000	27.9858	-0.1447	-0.0706
84	1779168441.510	BLA	22.8235	785.52	241.380	7.000	14	0.9991	0.000000	0.0000	28.0090	-0.1564	-0.0763
85	1779168452.300	BLA	22.8235	785.16	241.383	7.000	14	0.9990	0.000000	0.0000	27.9925	-0.1747	-0.0854
86	1779168463.020	BLA	22.8235	785.27	241.382	7.000	14	0.9997	0.000000	0.0000	28.0541	-0.0582	-0.0282
87	1779168473.740	BLA	22.8235	784.63	241.388	7.000	14	0.9998	0.000000	0.0000	28.0551	-0.0276	-0.0134
88	1779168484.500	BLA	22.8235	783.31	241.402	7.000	14	0.9949	0.000000	0.0000	23.6489	-0.7643	-0.6893
89	1779168495.270	BLA	22.8235	780.75	241.427	7.000	14	0.9989	0.000000	0.0000	27.9461	-0.1895	-0.0931
90	1779168506.140	BLA	22.8235	781.31	241.422	7.000	14	0.9992	0.000000	0.0000	27.9856	-0.1432	-0.0701
91	1779168516.950	BLA	22.8235	784.21	241.393	7.000	14	0.9953	0.000000	0.0000	25.8612	-0.7678	-0.4853
92	1779168531.260	BLA	22.8235	785.42	241.381	7.000	14	0.9951	0.000000	0.0000	25.6517	-0.7823	-0.5090
93	1779168547.910	BLA	22.7988	785.77	241.130	7.000	14	0.0030	0.000000	0.0000	27.3342	0.5211	0.2730
94	1779168560.730	BLA	20.9688	785.80	222.830	7.000	14	0.9968	0.000000	0.0000	25.1359	-0.5082	-0.3246
95	1779168574.580	BLA	20.9688	785.83	222.830	7.000	14	0.9965	0.000000	0.0000	24.8863	-0.5539	-0.3664
96	1779168587.150	BLA	22.7988	785.68	241.131	7.000	14	0.0035	0.000000	0.0000	16.9286	0.3732	-1.0942
97	1779168601.500	BLA	22.8235	785.41	241.381	7.000	14	0.0035	0.000000	0.0000	16.9245	0.3707	-1.0983
98	1779168616.070	BLA	22.8235	784.92	241.386	7.000	14	0.0006	0.000000	0.0000	18.1479	0.0646	-1.0371
99	1779168627.940	BLA	22.8235	783.93	241.396	7.000	14	0.0009	0.000000	0.0000	18.0063	0.0976	-1.0442
100	1779168639.040	BLA	22.8235	781.91	241.416	7.000	14	0.9999	0.000000	0.0000	18.4889	-0.0127	-1.0185
101	1779168650.130	BLA	22.8235	782.40	241.411	7.000	14	0.9965	0.000000	0.0000	27.0699	-0.5944	-0.3223
102	1779168661.230	BLA	22.8235	784.46	241.390	7.000	14	0.9962	0.000000	0.0000	26.8968	-0.6364	-0.3523
103	1779168672.350	BLA	22.8235	785.40	241.381	7.000	14	0.9952	0.000000	0.0000	25.7965	-0.7737	-0.4934
104	1779168684.180	BLA	22.7988	785.76	241.130	7.000	14	0.9954	0.000000	0.0000	25.9979	-0.7552	-0.4669
105	1779168695.300	BLA	20.9688	785.91	222.829	7.000	14	0.9957	0.000000	0.0000	23.9310	-0.6465	-0.4951
106	1779168706.040	BLA	22.7988	785.83	241.130	7.000	14	0.9994	0.000000	0.0000	28.0066	-0.1092	-0.0531
107	1779168716.730	BLA	22.7988	785.67	241.131	7.000	14	0.0001	0.000000	0.0000	28.0311	0.0197	0.0095
108	1779168727.450	BLA	22.8235	785.40	241.381	7.000	14	0.0042	0.000000	0.0000	26.5593	0.6958	0.4014
109	1779168738.260	BLA	22.8235	784.86	241.386	7.000	14	0.0029	0.000000	0.0000	20.3161	0.3704	0.9167
110	1779168749.100	BLA	22.8235	783.79	241.397	7.000	14	0.0047	0.000000	0.0000	25.8197	0.7702	0.4896
111	1779168759.860	BLA	22.8235	784.08	241.394	7.000	14	0.9948	0.000000	0.0000	24.4515	-0.7974	-0.6231
112	1779168770.790	BLA	22.8235	782.61	241.409	7.000	14	0.9982	0.000000	0.0000	27.8126	-0.3138	-0.1564
113	1779168781.530	BLA	22.8235	783.09	241.404	7.000	14	0.0370	0.000000	0.0000	11.4632	2.7131	-1.3152
114	1779168792.380	BLA	22.8235	783.49	241.400	7.000	14	0.2821	0.000000	0.0000	-0.4336	2.1181	-1.8302
115	1779168803.270	BLA	22.8235	781.33	241.422	7.000	14	0.0627	0.000000	0.0000	9.8323	4.0869	-1.3616
116	1779168814.200	BLA	22.8235	783.84	241.396	7.000	14	0.1140	0.000000	0.0000	7.4830	6.5140	-1.4078
117	1779168824.950	BLA	22.8235	782.05	241.414	7.000	14	0.3433	0.000000	0.0000	-10.7553	16.1844	-1.9534
118	1779168835.680	BLA	22.8235	782.64	241.408	7.000	14	0.3104	0.000000	0.0000	-5.0394	12.6247	-1.9113
119	1779168846.410	BLA	22.8235	779.22	241.443	7.000	14	0.0420	0.000000	0.0000	11.0725	2.9951	-1.3270
120	1779168857.230	BLA	22.8235	783.38	241.401	7.000	14	0.0423	0.000000	0.0000	11.0609	3.0095	-1.3276
121	1779168868.180	BLA	22.8235	784.95	241.385	7.000	14	0.9969	0.000000	0.0000	27.3335	-0.5298	-0.2786
122	1779168879.270	BLA	22.8235	785.63	241.378	7.000	14	0.9977	0.000000	0.0000	27.6748	-0.4033	-0.2040
123	1779168890.280	BLA	20.9688	785.87	222.829	7.000	14	0.0044	0.000000	0.0000	23.6782	0.6557	0.5239
124	1779168900.950	BLA	22.7988	785.76	241.130	7.000	14	0.9990	0.000000	0.0000	27.9638	-0.1752	-0.0856
125	1779168912.010	BLA	22.7988	785.58	241.132	7.000	14	0.9987	0.000000	0.0000	27.9089	-0.2323	-0.1142
126	1779168923.260	BLA	22.8235	785.22	241.383	7.000	14	0.0080	0.000000	0.0000	15.5344	0.7824	-1.1620
127	1779168934.430	BLA	22.8235	785.33	241.381	7.000	14	0.0032	0.000000	0.0000	17.0202	0.3450	-1.0936
128	1779168945.220	BLA	22.8235	784.77	241.387	7.000	14	0.0004	0.000000	0.0000	18.2533	0.0404	-1.0316
129	1779168955.930	BLA	22.8235	784.91	241.386	7.000	14	0.9990	0.000000	0.0000	18.9859	-0.1191	-0.9926
130	1779168966.810	BLA	22.8235	784.08	241.394	7.000	14	0.9982	0.000000	0.0000	19.4847	-0.2191	-0.9647
131	1779168977.660	BLA	22.8235	784.38	241.391	7.000	14	0.0018	0.000000	0.0000	27.8294	0.3120	0.1552
132	1779168988.570	BLA	22.7988	785.44	241.134	7.000	14	0.0050	0.000000	0.0000	25.2655	0.7951	0.5447
133	1779168999.400	BLA	20.9688	785.80	222.830	7.000	14	0.0042	0.000000	0.0000	24.0231	0.6416	0.4841
134	1779169010.340	BLA	20.9688	785.83	222.829	7.000	14	0.0042	0.000000	0.0000	24.0452	0.6404	0.4814
135	1779169021.280	BLA	20.9688	785.69	222.831	7.000	14	0.9985	0.000000	0.0000	25.8796	-0.2414	-0.1397
136	1779169032.220	BLA	22.7988	785.43	241.134	7.000	14	0.0214	0.000000	0.0000	13.1078	1.7735	-1.2543
137	1779169043.150	BLA	22.8235	784.94	241.385	7.000	14	0.0275	0.000000	0.0000	12.3430	2.1549	-1.2865
138	1779169054.200	BLA	22.8235	785.06	241.384	7.000	14	0.0122	0.000000	0.0000	14.5803	1.1159	-1.2025
139	1779169065.110	BLA	22.8235	785.17	241.383	7.000	14	0.0122	0.000000	0.0000	14.5786	1.1166	-1.2026
140	1779169076.010	BLA	22.7988	785.29	241.135	7.000	14	0.9949	0.000000	0.0000	23.3300	-0.7444	-0.7117
141	1779169086.710	BLA	22.7988	785.38	241.134	7.000	14	0.9948	0.000000	0.0000	23.8737	-0.7771	-0.6689
142	1779169097.460	BLA	22.8235	784.91	241.386	7.000	14	0.9949	0.000000	0.0000	23.2996	-0.7421	-0.7171
143	1779169108.270	BLA	22.8235	784.02	241.395	7.000	14	0.9955	0.000000	0.0000	22.1512	-0.6331	-0.7995
144	1779169119.050	BLA	22.8235	785.21	241.383	7.000	14	0.9959	0.000000	0.0000	21.5604	-0.5600	-0.8394
145	1779169129.780	BLA	20.9688	785.68	222.831	7.000	14	0.9958	0.000000	0.0000	21.3525	-0.5602	-0.7393
146	1779169140.520	BLA	20.9688	785.88	222.829	7.000	14	0.0039	0.000000	0.0000	24.5761	0.5960	0.4125
147	1779169151.490	BLA	20.9688	785.90	222.829	7.000	14	0.0036	0.000000	0.0000	24.7957	0.5677	0.3805
148	1779169162.210	BLA	20.9688	785.80	222.830	7.000	14	0.9962	0.000000	0.0000	24.6415	-0.5881	-0.4032
149	1779169173.310	BLA	22.7988	785.60	241.132	7.000	14	0.9967	0.000000	0.0000	27.1573	-0.5712	-0.3055
150	1779169184.120	BLA	22.8235	785.26	241.382	7.000	14	0.9964	0.000000	0.0000	20.9676	-0.4754	-0.8772
151	1779169194.850	BLA	22.8235	784.66	241.388	7.000	14	0.3940	0.000000	0.0000	-32.8043	25.7893	-2.1077
152	1779169205.540	BLA	22.7988	785.47	241.133	7.000	14	0.3458	0.000000	0.0000	-14.0329	20.4244	-1.9900
153	1779169216.220	BLA	20.9688	785.80	222.830	7.000	14	0.0130	0.000000	0.0000	13.7114	1.1263	-1.1944
154	1779169528.490	BLA	20.9688	785.92	222.829	7.000	14	0.0280	0.000000	0.0000	11.6167	2.0661	-1.2806
155	1779169540.800	BLA	20.9688	785.93	222.829	7.000	14	0.9957	0.000000	0.0000	21.6906	-0.5903	-0.7120
156	1779169552.040	BLA	20.9688	785.87	222.829	7.000	14	0.9957	0.000000	0.0000	21.5598	-0.5792	-0.7227
157	1779169563.090	BLA	20.9688	785.76	222.830	7.000	14	0.0210	0.000000	0.0000	12.4401	1.6487	-1.2486
158	1779169873.790	BLA	22.7988	785.54	241.133	7.000	14	0.0014	0.000000	0.0000	17.7849	0.1523	-1.0522
159	1779169885.020	BLA	22.8235	785.09	241.384	7.000	14	0.0010	0.000000	0.0000	17.9370	0.1141	-1.0480
160	1779169896.230	BLA	22.7988	785.65	241.131	7.000	14	0.0029	0.000000	0.0000	17.1639	0.3101	-1.0829
161	1779169907.360	BLA	22.7988	785.36	241.134	7.000	14	0.0025	0.000000	0.0000	17.2977	0.2750	-1.0763
162	1779170921.100	BLA	22.8235	784.79	241.387	7.000	14	0.9951	0.000000	0.0000	22.8693	-0.7069	-0.7491
163	1779170932.390	BLA	22.8235	784.97	241.385	7.000	14	0.9975	0.000000	0.0000	20.0004	-0.3153	-0.9354
164	1779170943.520	BLA	22.8235	785.13	241.384	7.000	14	0.9967	0.000000	0.0000	20.6403	-0.4242	-0.8973
165	1779170954.440	BLA	22.8235	784.25	241.392	7.000	14	0.1906	0.000000	0.0000	3.7402	9.5437	-1.4502
166	1779170965.220	BLA	22.8235	782.57	241.409	7.000	14	0.9948	0.000000	0.0000	24.1220	-0.7866	-0.6504
167	1779170975.990	BLA	22.8235	784.79	241.387	7.000	14	0.9952	0.000000	0.0000	25.7616	-0.7752	-0.4967
168	1779170986.970	BLA	22.8235	784.98	241.385	7.000	14	0.9955	0.000000	0.0000	26.2356	-0.7357	-0.4424
169	1779171900.690	BLA	20.9688	785.61	222.832	7.000	14	0.0003	0.000000	0.0000	26.0396	0.0572	0.0324
170	1779171912.910	BLA	20.9688	785.86	222.829	7.000	14	0.0046	0.000000	0.0000	22.6177	0.6471	0.6311
171	1779171923.520	BLA	20.9688	785.94	222.828	7.000	14	0.0045	0.000000	0.0000	22.4352	0.6392	0.6479
172	1779171933.960	BLA	20.9688	785.95	222.828	7.000	14	0.0020	0.000000	0.0000	25.7486	0.3171	0.1866
173	1779172883.590	BLA	20.9688	785.90	222.829	7.000	14	0.0012	0.000000	0.0000	25.9370	0.1992	0.1145
174	1779172895.880	BLA	20.9688	785.81	222.830	7.000	14	0.9963	0.000000	0.0000	24.7870	-0.5688	-0.3817
175	1779172908.460	BLA	20.9688	785.64	222.831	7.000	14	0.9962	0.000000	0.0000	24.6454	-0.5874	-0.4024
176	1779172919.920	BLA	20.9688	785.68	222.831	7.000	14	0.0098	0.000000	0.0000	14.4038	0.8863	-1.1625
177	1779173887.810	BLA	22.7988	785.42	241.134	7.000	14	0.0105	0.000000	0.0000	14.9684	0.9857	-1.1819
178	1779173899.040	BLA	22.8235	784.91	241.386	7.000	14	0.0087	0.000000	0.0000	15.3643	0.8383	-1.1694
179	1779173909.670	BLA	22.8235	783.96	241.395	7.000	14	0.0050	0.000000	0.0000	16.3910	0.5194	-1.1232
180	1779173921.750	BLA	22.8235	785.14	241.383	7.000	14	0.0038	0.000000	0.0000	16.8222	0.3984	-1.1031
181	1779174863.530	BLA	22.7988	785.27	241.135	7.000	14	0.9962	0.000000	0.0000	26.8370	-0.6424	-0.3569
182	1779174874.090	BLA	20.9688	785.72	222.831	7.000	14	0.9964	0.000000	0.0000	24.8572	-0.5582	-0.3708
183	1779174884.710	BLA	20.9688	785.76	222.830	7.000	14	0.0002	0.000000	0.0000	26.0470	0.0323	0.0183
184	1779174895.160	BLA	22.7988	785.52	241.133	7.000	14	0.0009	0.000000	0.0000	27.9758	0.1569	0.0766
185	1779175910.390	BLA	22.8235	785.05	241.384	7.000	14	0.0009	0.000000	0.0000	28.0006	0.1630	0.0796
186	1779175926.680	BLA	22.8235	785.14	241.383	7.000	14	0.9948	0.000000	0.0000	23.7525	-0.7712	-0.6820
187	1779175938.470	BLA	22.8235	784.43	241.391	7.000	14	0.9979	0.000000	0.0000	27.7315	-0.3699	-0.1860
188	1779175948.940	BLA	22.8235	784.68	241.388	7.000	14	0.9949	0.000000	0.0000	24.9018	-0.8020	-0.5829
189	1779175959.360	BLA	22.8235	784.88	241.386	7.000	14	0.9949	0.000000	0.0000	23.5151	-0.7569	-0.7006
190	1779175969.830	BLA	22.8235	783.94	241.395	7.000	14	0.0264	0.000000	0.0000	12.4649	2.0846	-1.2823
191	1779175980.370	BLA	22.8235	782.15	241.413	7.000	14	0.9951	0.000000	0.0000	25.4357	-0.7886	-0.5292
192	1779175991.040	BLA	22.8235	784.49	241.390	7.000	14	0.9951	0.000000	0.0000	25.5621	-0.7858	-0.5178
193	1779176001.620	BLA	22.7988	785.49	241.133	7.000	14	0.9951	0.000000	0.0000	25.5969	-0.7821	-0.5109
194	1779176012.170	BLA	20.9688	785.78	222.830	7.000	14	0.9957	0.000000	0.0000	23.9169	-0.6470	-0.4966
195	1779176022.770	BLA	20.9688	785.92	222.829	7.000	14	0.0006	0.000000	0.0000	26.0214	0.1028	0.0585
196	1779176033.330	BLA	20.9688	785.83	222.829	7.000	14	0.9955	0.000000	0.0000	22.1192	-0.6215	-0.6758
197	1779176044.010	BLA	20.9688	785.68	222.831	7.000	14	0.0085	0.000000	0.0000	14.7186	0.7852	-1.1475
198	1779176054.910	BLA	22.7988	785.36	241.134	7.000	14	0.0024	0.000000	0.0000	17.3335	0.2657	-1.0746
199	1779176065.690	BLA	22.7988	785.48	241.133	7.000	14	0.0028	0.000000	0.0000	17.1815	0.3054	-1.0820
200	1779176076.380	BLA	22.8235	784.96	241.385	7.000	14	0.0022	0.000000	0.0000	17.4052	0.2447	-1.0747
201	1779176088.770	BLA	22.8235	784.00	241.395	7.000	14	0.0029	0.000000	0.0000	17.1528	0.3097	-1.0869
202	1779176100.660	BLA	22.8235	784.28	241.392	7.000	14	0.9948	0.000000	0.0000	23.6811	-0.7667	-0.6872
203	1779176111.490	BLA	22.8235	782.53	241.410	7.000	14	0.9949	0.000000	0.0000	23.4708	-0.7527	-0.7029
204	1779176122.180	BLA	22.8235	784.88	241.386	7.000	14	0.9987	0.000000	0.0000	27.9469	-0.2224	-0.1092
205	1779176132.820	BLA	22.7988	785.56	241.132	7.000	14	0.9960	0.000000	0.0000	26.6920	-0.6691	-0.3784
206	1779176143.360	BLA	20.9688	785.81	222.830	7.000	14	0.0045	0.000000	0.0000	23.4985	0.6593	0.5435
207	1779176154.260	BLA	20.9688	785.83	222.829	7.000	14	0.0012	0.000000	0.0000	25.9472	0.1898	0.1089
208	1779176164.890	BLA	20.9688	785.86	222.829	7.000	14	0.0008	0.000000	0.0000	25.9967	0.1381	0.0788
209	1779176175.640	BLA	20.9688	785.74	222.830	7.000	14	0.9956	0.000000	0.0000	23.7969	-0.6518	-0.5105
210	1779176186.200	BLA	22.7988	785.50	241.133	7.000	14	0.9976	0.000000	0.0000	27.6044	-0.4195	-0.2132
211	1779176196.710	BLA	22.7988	785.55	241.132	7.000	14	0.0042	0.000000	0.0000	16.6833	0.4411	-1.1058
212	1779176207.250	BLA	22.7988	785.60	241.132	7.000	14	0.9972	0.000000	0.0000	20.2350	-0.3572	-0.9184
213	1779176217.840	BLA	22.7988	785.65	241.131	7.000	14	0.9948	0.000000	0.0000	23.9929	-0.7827	-0.6593
214	1779176228.610	BLA	22.8235	785.33	241.382	7.000	14	0.9948	0.000000	0.0000	24.1893	-0.7909	-0.6463
215	1779176239.350	BLA	22.8235	785.42	241.381	7.000	14	0.9948	0.000000	0.0000	24.0816	-0.7870	-0.6553
216	1779176250.050	BLA	22.8235	784.89	241.386	7.000	14	0.9950	0.000000	0.0000	23.0708	-0.7243	-0.7343
217	1779176260.640	BLA	22.8235	783.94	241.395	7.000	14	0.9949	0.000000	0.0000	24.8025	-0.8014	-0.5916
